"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","barrel"
"SI",2020-08-18,98.1,-2.49,5.27,"Castro, Miguel",543768,612434,"single","hit_into_play",NA,NA,NA,NA,9,"Travis Shaw singles on a sharp ground ball to right fielder Anthony Santander.  Travis Shaw out at 2nd on the throw, right fielder Anthony Santander to shortstop Andrew Velazquez.","R","L","R","BAL","TOR","X",9,"ground_ball",1,0,2020,-1.4,0.65,0.57,1.79,NA,NA,NA,0,7,"Top",169.48,142.38,NA,NA,600474,NA,NA,11.6369524127231,-142.299875747622,-5.47616919379166,-21.6302873846585,32.3893418326715,-22.2665452991672,3.57,1.67,84,107.3,4,99.2,2373,7.1,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.49,0.613,0.555,0.9,1,1,0,4,58,2,"Sinker",6,7,7,6,7,6,7,6,"Strategic","Standard",234,0.024,0.357,0
"SL",2020-08-18,87,-2.62,5.29,"Castro, Miguel",543768,612434,NA,"ball",NA,NA,NA,NA,14,"Travis Shaw singles on a sharp ground ball to right fielder Anthony Santander.  Travis Shaw out at 2nd on the throw, right fielder Anthony Santander to shortstop Andrew Velazquez.","R","L","R","BAL","TOR","B",NA,NA,0,0,2020,0.64,0.17,1.94,1.44,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,600474,NA,NA,9.66914594386333,-126.354059137048,-3.43085482309166,4.93722207068936,24.850554187489,-29.841840254855,3.72,1.93,NA,NA,NA,87.5,3023,6.7,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.62,NA,NA,NA,NA,NA,NA,NA,58,1,"Slider",6,7,7,6,7,6,7,6,"Strategic","Standard",68,0,0.041,NA
"SI",2020-08-18,98,-2.28,5.25,"Castro, Miguel",545341,612434,"strikeout","swinging_strike",NA,NA,NA,NA,1,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","S",2,NA,3,2,2020,-1.34,0.88,-0.79,2.99,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,7.18302354933318,-142.615327386978,-2.6531259919557,-19.9872679006651,33.4447053917687,-19.7842401553414,3.26,1.52,NA,NA,NA,98.8,2435,6.8,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.28,NA,NA,0,1,0,0,NA,53,6,"Sinker",6,7,7,6,7,6,7,6,"Infield shift","Standard",245,0.012,-0.135,NA
"SI",2020-08-18,98.4,-2.46,5.14,"Castro, Miguel",545341,612434,NA,"swinging_strike",NA,NA,NA,NA,6,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","S",NA,NA,3,1,2020,-1.06,1.07,0.77,2.48,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,11.3042448846188,-142.85856279897,-4.25321049499224,-17.0303352950293,32.1389693595902,-16.6800117478375,3.26,1.52,NA,NA,NA,99.3,2414,6.9,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.46,NA,NA,NA,NA,NA,NA,NA,53,5,"Sinker",6,7,7,6,7,6,7,6,"Infield shift","Standard",238,0,-0.041,NA
"SL",2020-08-18,85.6,-2.47,5.21,"Castro, Miguel",545341,612434,NA,"ball",NA,NA,NA,NA,14,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","B",NA,NA,2,1,2020,0.55,0.05,1.58,0.07,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,8.46713057421268,-124.276373361894,-5.8935235679371,3.84126852248443,26.2284394767852,-30.6402555670007,3.18,1.53,NA,NA,NA,85.5,2912,6.5,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.47,NA,NA,NA,NA,NA,NA,NA,53,4,"Slider",6,7,7,6,7,6,7,6,"Standard","Standard",212,0,0.047,NA
"SL",2020-08-18,87.7,-2.44,5.31,"Castro, Miguel",545341,612434,NA,"ball",NA,NA,NA,NA,14,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","B",NA,NA,1,1,2020,0.52,0.11,1.44,0.71,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,8.358411040291,-127.404048571583,-5.20472764417064,3.84816170201032,27.393154658427,-30.0668682925356,3.2,1.5,NA,NA,NA,88,2973,6.7,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.44,NA,NA,NA,NA,NA,NA,NA,53,3,"Slider",6,7,7,6,7,6,7,6,"Standard","Standard",69,0,0.021,NA
"SI",2020-08-18,98.3,-2.35,5.24,"Castro, Miguel",545341,612434,NA,"called_strike",NA,NA,NA,NA,9,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","S",NA,NA,1,0,2020,-1.48,0.88,0.37,1.91,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,10.8515608407314,-142.741364953509,-5.61832916390287,-22.7630720099272,32.3733887999784,-18.9876732847302,3.21,1.46,NA,NA,NA,98.8,2373,6.7,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.35,NA,NA,NA,NA,NA,NA,NA,53,2,"Sinker",6,7,7,6,7,6,7,6,"Standard","Standard",246,0,-0.022,NA
"SI",2020-08-18,98.5,-2.45,5.18,"Castro, Miguel",545341,612434,NA,"ball",NA,NA,NA,NA,14,"Randal Grichuk strikes out swinging.","R","R","R","BAL","TOR","B",NA,NA,0,0,2020,-1.5,0.51,1.55,1.25,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,600474,NA,NA,14.4510282526903,-142.567848344002,-6.41224782083525,-23.7079537562182,32.3128979412811,-23.7687621219155,3.28,1.52,NA,NA,NA,99.2,2253,7,631681,612434,600474,600524,642162,547004,623205,596105,656775,623993,-2.45,NA,NA,NA,NA,NA,NA,NA,53,1,"Sinker",6,7,7,6,7,6,7,6,"Standard","Standard",245,0,0.018,NA
"SI",2020-08-12,95.2,-2.37,5.13,"Castro, Miguel",457705,612434,"force_out","hit_into_play",NA,NA,NA,NA,1,"Andrew McCutchen grounds into a force out, third baseman Rio Ruiz to second baseman Hanser Alberto.   Andrew Knapp out at 2nd.","R","R","R","PHI","BAL","X",5,"ground_ball",0,0,2020,-1.51,0.49,-0.38,2.96,NA,544369,595284,2,8,"Bot",96.4,152.95,NA,NA,642082,NA,NA,8.62577703919257,-138.427351062871,-1.11208662675595,-21.3277529636983,31.8935021719522,-25.8880108979217,3.38,1.61,15,95.5,-11,95,2316,6.3,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.37,0.153,0.138,0,1,0,0,2,73,1,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",243,-0.122,-0.466,0
"CH",2020-08-12,89.8,-2.59,5.21,"Castro, Miguel",596451,612434,"strikeout","swinging_strike",NA,NA,NA,NA,8,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","S",2,NA,3,2,2020,-1.57,0.27,-0.03,1.98,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,9.74778665652304,-130.419441392101,-2.55884761404967,-19.9214380040964,27.4750395181032,-28.7764526480156,3.3,1.5,NA,NA,NA,90.4,2072,6.8,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.59,NA,NA,0,1,0,0,NA,72,8,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",235,-0.116,-0.545,NA
"CH",2020-08-12,94.5,-2.54,5.1,"Castro, Miguel",596451,612434,NA,"foul",NA,NA,NA,NA,11,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,3,2,2020,-1.55,0.31,-0.84,2.5,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,7.90222975985299,-137.420127705575,-1.7724329627352,-21.416921767949,30.4881636070704,-28.0693098201637,3.3,1.5,210,76.9,56,94.7,2279,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.54,NA,NA,NA,NA,NA,NA,NA,72,7,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",234,0,0,NA
"CH",2020-08-12,93.9,-2.62,5.15,"Castro, Miguel",596451,612434,NA,"foul",NA,NA,NA,NA,5,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,3,2,2020,-1.16,0.84,-0.17,2.34,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,8.87934792586299,-136.496020961304,-3.38253739193044,-16.4351851437631,31.2475982900538,-21.0778323181009,3.3,1.5,143,74.3,73,93.8,2355,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.62,NA,NA,NA,NA,NA,NA,NA,72,6,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",241,0,0,NA
"SI",2020-08-12,97,-2.71,5.17,"Castro, Miguel",596451,612434,NA,"foul",NA,NA,NA,NA,4,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,3,1,2020,-1.44,0.53,-0.63,2.5,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,8.89453697023057,-140.946883432038,-2.80433625488316,-21.2145297797591,33.0499761747528,-24.6698549526683,3.3,1.5,254,82.2,46,97.4,2308,6.6,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.71,NA,NA,NA,NA,NA,NA,NA,72,5,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",247,0,-0.206,NA
"SL",2020-08-12,84.9,-2.8,5.21,"Castro, Miguel",596451,612434,NA,"ball",NA,NA,NA,NA,8,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","B",NA,NA,2,1,2020,0.42,0.08,-0.06,1.82,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,5.56138941612353,-123.500521183857,-1.70671375178791,3.16917559147572,25.6874866673366,-31.255433924928,3.41,1.62,NA,NA,NA,84.6,2812,6.2,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.8,NA,NA,NA,NA,NA,NA,NA,72,4,"Slider",4,5,4,5,5,4,4,5,"Standard","Standard",70,0,0.204,NA
"SI",2020-08-12,97.5,-2.62,5.32,"Castro, Miguel",596451,612434,NA,"ball",NA,NA,NA,NA,11,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","B",NA,NA,1,1,2020,-1.52,0.52,-1.36,3.35,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,6.93278962987751,-141.906577419638,-0.969029666002864,-22.1592967671154,33.0240268999792,-25.1952321956786,3.41,1.55,NA,NA,NA,97.8,2264,6.5,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.62,NA,NA,NA,NA,NA,NA,NA,72,3,"Sinker",4,5,4,5,5,4,4,5,"Standard","Standard",242,0,0.079,NA
"SI",2020-08-12,97.7,-2.51,5.18,"Castro, Miguel",596451,612434,NA,"foul",NA,NA,NA,NA,11,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,1,0,2020,-1.48,0.41,-1.04,2.81,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,7.35969911018106,-142.063147038903,-1.81711382019246,-21.7249769761045,32.943073210027,-26.4021115126084,3.3,1.5,227,76.4,31,97.8,2331,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.51,NA,NA,NA,NA,NA,NA,NA,72,2,"Sinker",4,5,4,5,5,4,4,5,"Strategic","Standard",236,0,-0.061,NA
"SI",2020-08-12,97.2,-2.39,5.35,"Castro, Miguel",596451,612434,NA,"ball",NA,NA,NA,NA,9,"Roman Quinn strikes out swinging.","R","L","R","PHI","BAL","B",NA,NA,0,0,2020,-1.44,-0.03,0.61,2.04,NA,544369,595284,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,11.3996664462912,-141.104562004355,-3.26903161752325,-21.9000035237657,32.4720785113306,-31.9391394208372,3.44,1.59,NA,NA,NA,97.5,2274,6.6,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.39,NA,NA,NA,NA,NA,NA,NA,72,1,"Sinker",4,5,4,5,5,4,4,5,"Strategic","Standard",235,0,0.056,NA
"SI",2020-08-12,97.7,-2.53,5.11,"Castro, Miguel",595284,612434,"single","hit_into_play",NA,NA,NA,NA,4,"Andrew Knapp singles on a line drive to right fielder Anthony Santander.   Jean Segura scores.    Didi Gregorius to 2nd.","R","L","R","PHI","BAL","X",9,"line_drive",1,0,2020,-1.55,0.34,-0.48,2.32,516416,NA,544369,1,8,"Bot",166.48,106.97,NA,NA,642082,NA,NA,9.140415396158,-142.008296904981,-2.77467450697011,-23.038709159469,34.4917537975587,-27.095749997587,3.41,1.56,168,92.9,13,97.9,2322,6.6,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.53,0.947,0.888,0.9,1,1,0,4,71,2,"Sinker",3,5,3,5,5,4,4,5,"Standard","Standard",241,0.126,0.68,0
"CH",2020-08-12,91.2,-2.59,5.19,"Castro, Miguel",595284,612434,NA,"ball",NA,NA,NA,NA,14,"Andrew Knapp singles on a line drive to right fielder Anthony Santander.   Jean Segura scores.    Didi Gregorius to 2nd.","R","L","R","PHI","BAL","B",NA,NA,0,0,2020,-1.64,0.3,0.82,0.91,516416,NA,544369,1,8,"Bot",NA,NA,NA,NA,642082,NA,NA,12.17672339569,-132.202271610966,-5.48261777188727,-21.8557182879736,29.4090136830259,-27.6015112423327,3.32,1.57,NA,NA,NA,91.5,2174,6.8,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.59,NA,NA,NA,NA,NA,NA,NA,71,1,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",239,0,0.077,NA
"CH",2020-08-12,91.8,-2.56,5.08,"Castro, Miguel",457803,612434,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Jay Bruce strikes out swinging.","R","L","R","PHI","BAL","S",2,NA,2,2,2020,-1.58,0.06,-0.97,2.5,516416,NA,544369,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,7.47514440833131,-133.466745080344,-0.776486031761332,-20.5345018971032,29.2004367640744,-31.5471508815566,3.62,1.75,NA,NA,NA,92.1,2026,6.5,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.56,NA,NA,0,1,0,0,NA,70,5,"Changeup",3,5,3,5,5,3,3,5,"Infield shift","Standard",243,-0.124,-0.465,NA
"SL",2020-08-12,84.5,-2.74,5.18,"Castro, Miguel",457803,612434,NA,"ball",NA,NA,NA,NA,11,"Jay Bruce strikes out swinging.","R","L","R","PHI","BAL","B",NA,NA,1,2,2020,0.3,0.57,-2.71,3.57,516416,NA,544369,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,-0.520084966570241,-123.183714545519,1.43526257924921,3.18426981754689,23.8105745899953,-26.8511417297735,3.62,1.72,NA,NA,NA,84.7,2908,6.2,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.74,NA,NA,NA,NA,NA,NA,NA,70,4,"Slider",3,5,3,5,5,3,3,5,"Infield shift","Standard",84,0,0.139,NA
"SI",2020-08-12,96.7,-2.67,5.09,"Castro, Miguel",457803,612434,NA,"foul",NA,NA,NA,NA,9,"Jay Bruce strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,1,1,2020,-1.51,0.6,0.58,1.77,516416,NA,544369,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,12.1532448342975,-140.315246540121,-4.65738551873913,-22.7316333880499,32.227488766498,-23.3334522701699,3.62,1.75,3,94.3,-27,96.9,2350,6.6,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.67,NA,NA,NA,NA,NA,NA,NA,70,3,"Sinker",3,5,3,5,5,3,3,5,"Infield shift","Standard",234,0,-0.148,NA
"SI",2020-08-12,95.3,-2.71,5.24,"Castro, Miguel",457803,612434,NA,"swinging_strike",NA,NA,NA,NA,5,"Jay Bruce strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,1,0,2020,-1.48,0.62,0.11,3.03,516416,NA,544369,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,10.7465562857297,-138.347989792332,-1.51984340756678,-21.4687977229022,31.5651176351582,-24.069495311447,3.62,1.75,NA,NA,NA,95.1,2490,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.71,NA,NA,NA,NA,NA,NA,NA,70,2,"Sinker",3,5,3,5,5,3,3,5,"Infield shift","Standard",241,0,-0.158,NA
"SI",2020-08-12,98.6,-2.62,5.2,"Castro, Miguel",457803,612434,NA,"ball",NA,NA,NA,NA,11,"Jay Bruce strikes out swinging.","R","L","R","PHI","BAL","B",NA,NA,0,0,2020,-1.54,0.22,-1.17,3.47,516416,NA,544369,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,7.55273354026941,-143.472108779501,0.256348225425022,-23.0460124389143,33.6988982215578,-29.4513174303785,3.69,1.86,NA,NA,NA,98.7,2392,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.62,NA,NA,NA,NA,NA,NA,NA,70,1,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",242,0,0.049,NA
"CH",2020-08-12,90.6,-2.64,5.19,"Castro, Miguel",544369,612434,"single","hit_into_play",NA,NA,NA,NA,8,"Didi Gregorius singles on a line drive to right fielder Anthony Santander.   Jean Segura to 3rd.","R","L","R","PHI","BAL","X",9,"line_drive",1,1,2020,-1.47,0.54,-0.02,1.92,NA,NA,516416,0,8,"Bot",149,127.86,NA,NA,642082,NA,NA,9.71384767162021,-131.661563338276,-3.38277206487267,-19.1279572942018,27.3687809620491,-25.3723858387825,3.49,1.6,180,76.9,17,91,2194,6.5,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.64,0.9,0.839,0.9,1,1,0,4,69,3,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",233,0.16,0.727,0
"CH",2020-08-12,92.3,-2.49,5.29,"Castro, Miguel",544369,612434,NA,"ball",NA,NA,NA,NA,2,"Didi Gregorius singles on a line drive to right fielder Anthony Santander.   Jean Segura to 3rd.","R","L","R","PHI","BAL","B",NA,NA,0,1,2020,-1.46,0.43,-0.02,3.52,NA,NA,516416,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,9.46191790380487,-134.039725385242,0.400752741112097,-19.7116311492701,29.2350117399345,-27.2802344937999,3.43,1.74,NA,NA,NA,92.1,2259,6.3,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.49,NA,NA,NA,NA,NA,NA,NA,69,2,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",240,0,0.017,NA
"CH",2020-08-12,91.5,-2.67,5.16,"Castro, Miguel",544369,612434,NA,"foul",NA,NA,NA,NA,4,"Didi Gregorius singles on a line drive to right fielder Anthony Santander.   Jean Segura to 3rd.","R","L","R","PHI","BAL","S",NA,NA,0,0,2020,-1.5,0.21,-0.57,2.37,NA,NA,516416,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,8.5806277773496,-132.992282009736,-1.60160526054948,-19.6911695708969,28.7055128942883,-29.59360110568,3.49,1.6,5,87.5,-24,91.8,2029,6.6,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.67,NA,NA,NA,NA,NA,NA,NA,69,1,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",249,0,-0.049,NA
"SI",2020-08-12,97.4,-2.32,5.14,"Castro, Miguel",516416,612434,"single","hit_into_play",NA,NA,NA,NA,5,"Jean Segura singles on a sharp ground ball to second baseman Hanser Alberto.","R","R","R","PHI","BAL","X",4,"ground_ball",1,1,2020,-1.59,0.41,0.26,2.43,NA,NA,NA,0,8,"Bot",123.85,123.78,NA,NA,642082,NA,NA,10.6032601856558,-141.406251474736,-2.65487745046605,-23.7738197495847,31.8652890326558,-26.3123830073881,3.17,1.54,3,101.2,-35,97.6,2486,6.5,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.32,0.107,0.115,0.9,1,1,0,2,68,3,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",239,0.078,0.407,0
"SL",2020-08-12,86.8,-2.48,5.32,"Castro, Miguel",516416,612434,NA,"ball",NA,NA,NA,NA,14,"Jean Segura singles on a sharp ground ball to second baseman Hanser Alberto.","R","R","R","PHI","BAL","B",NA,NA,0,1,2020,0.34,0.27,1.55,1.26,NA,NA,NA,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,8.94390623626306,-126.07422577545,-4.06391904975585,1.87744034044069,24.9356230418596,-28.6069040600902,3.02,1.37,NA,NA,NA,86.9,2911,6.4,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.48,NA,NA,NA,NA,NA,NA,NA,68,2,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",243,0,0.032,NA
"SI",2020-08-12,98.6,-2.5,5.22,"Castro, Miguel",516416,612434,NA,"called_strike",NA,NA,NA,NA,6,"Jean Segura singles on a sharp ground ball to second baseman Hanser Alberto.","R","R","R","PHI","BAL","S",NA,NA,0,0,2020,-1.48,0.78,0.56,2.45,NA,NA,NA,0,8,"Bot",NA,NA,NA,NA,642082,NA,NA,11.7524948694654,-143.095479934833,-3.87181486471995,-23.0735456097634,34.0251722218355,-20.7056418807935,3.15,1.43,NA,NA,NA,98.5,2530,6.5,631141,612434,642082,448801,593643,547004,578428,623205,669720,623993,-2.5,NA,NA,NA,NA,NA,NA,NA,68,1,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",244,0,-0.042,NA
"SI",2020-08-11,97.3,-2.45,5.27,"Castro, Miguel",457803,612434,"triple","hit_into_play",NA,NA,NA,NA,2,"Jay Bruce triples (2) on a sharp fly ball to left fielder Andrew Velazquez.","R","L","R","PHI","BAL","X",7,"fly_ball",1,0,2020,-1.48,0.59,-0.09,3.17,NA,NA,NA,2,8,"Bot",91.67,39.58,NA,NA,600474,NA,NA,9.76016582519992,-141.279046708069,-1.4076790871375,-22.1220310040157,34.3904883978177,-24.1955353927168,3.62,1.75,384,103.3,38,97.3,2440,6.6,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.45,0.413,0.802,1.6,1,1,2,5,69,2,"Sinker",6,5,6,5,5,6,6,5,"Infield shift","Standard",243,0.018,0.235,0
"CH",2020-08-11,94,-2.57,5.26,"Castro, Miguel",457803,612434,NA,"ball",NA,NA,NA,NA,14,"Jay Bruce triples (2) on a sharp fly ball to left fielder Andrew Velazquez.","R","L","R","PHI","BAL","B",NA,NA,0,0,2020,-1.49,0.42,0.94,1.57,NA,NA,NA,2,8,"Bot",NA,NA,NA,NA,600474,NA,NA,12.4693524682811,-136.323033009115,-4.77991047617159,-21.3740419832096,29.7175516768335,-26.0568692763025,3.56,1.71,NA,NA,NA,94.4,2292,6.7,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.57,NA,NA,NA,NA,NA,NA,NA,69,1,"Changeup",6,5,6,5,5,6,6,5,"Infield shift","Standard",238,0,0.018,NA
"SI",2020-08-11,96.1,-2.08,5.27,"Castro, Miguel",516416,612434,"home_run","hit_into_play",NA,NA,NA,NA,1,"Jean Segura homers (2) on a fly ball to left field.","R","R","R","PHI","BAL","X",NA,"fly_ball",0,1,2020,-1.22,0.48,-0.45,2.77,NA,NA,NA,2,8,"Bot",29.7,60.75,NA,NA,600474,NA,NA,7.06179970696726,-139.697316534002,-2.05845893789429,-17.6207631813692,34.0101514919946,-25.6438808256109,3.17,1.54,396,103.6,30,95.6,2247,6.2,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.08,0.927,1.833,2,1,0,3,6,68,2,"Sinker",5,5,5,5,5,6,6,5,"Standard","Standard",249,0.324,1.017,1
"SL",2020-08-11,84.2,-2.44,5.36,"Castro, Miguel",516416,612434,NA,"called_strike",NA,NA,NA,NA,8,"Jean Segura homers (2) on a fly ball to left field.","R","R","R","PHI","BAL","S",NA,NA,0,0,2020,1,0.3,-0.09,1.5,NA,NA,NA,2,8,"Bot",NA,NA,NA,NA,600474,NA,NA,3.46853383550064,-122.555801734274,-3.16197966390419,9.34995648791374,25.0685767768886,-28.75859639413,2.96,1.42,NA,NA,NA,84.2,2940,6.3,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.44,NA,NA,NA,NA,NA,NA,NA,68,1,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",248,0,-0.017,NA
"CH",2020-08-11,92.5,-2.53,5.28,"Castro, Miguel",544369,612434,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Didi Gregorius strikes out swinging.","R","L","R","PHI","BAL","S",2,NA,0,2,2020,-1.5,0.3,-0.21,1.36,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,600474,NA,NA,9.23463090463895,-134.325881986623,-4.82551742470789,-20.2021273561449,30.2387804638261,-27.6408498075243,3.49,1.6,NA,NA,NA,92.9,2041,6.7,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.53,NA,NA,0,1,0,0,NA,67,3,"Changeup",5,5,5,5,5,5,5,5,"Infield shift","Standard",241,-0.034,-0.103,NA
"CH",2020-08-11,91.7,-2.5,5.35,"Castro, Miguel",544369,612434,NA,"foul",NA,NA,NA,NA,4,"Didi Gregorius strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,0,1,2020,-1.41,0.2,-0.79,2.22,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,600474,NA,NA,7.41988773848187,-133.277915406441,-2.43154196235379,-18.4537566210068,29.7366163890456,-29.4841699637744,3.49,1.6,NA,NA,NA,92,1883,6.6,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.5,NA,NA,NA,NA,NA,NA,NA,67,2,"Changeup",5,5,5,5,5,5,5,5,"Standard","Standard",245,0,-0.039,NA
"SI",2020-08-11,97.5,-2.51,5.28,"Castro, Miguel",544369,612434,NA,"called_strike",NA,NA,NA,NA,5,"Didi Gregorius strikes out swinging.","R","L","R","PHI","BAL","S",NA,NA,0,0,2020,-1.27,0.62,0.17,2.52,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,600474,NA,NA,10.1261949277319,-141.615303339102,-3.3068992788507,-19.3910796952514,33.2200818547011,-23.2159920609134,3.28,1.66,NA,NA,NA,97.5,2160,6.4,631139,612434,600474,448801,593643,547004,642162,623205,669720,623993,-2.51,NA,NA,NA,NA,NA,NA,NA,67,1,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",248,0,-0.026,NA
