"SKU","Shape","Carat","Clarity","Color","Polish","Symmetry","Fluorescence","Measurements","Lab","Cut","x","y","z","price","listingURL","imgURL","priceClean"
"sku_136679 ","Oval",1.01,"VS1","G","Excellent","Excellent","Faint","7.62x5.62x3.49","GIA",NA,7.62,5.62,3.49,"$7,091.00","https://diamondsdirect.com/oval-1-01-g-vs1-136679/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122564/images/131397/220911-47__97477.1675334863.220.290.jpg?c=1",7091
"sku_125185 ","Cushion",1.01,"VS1","G","Excellent","Very Good","None","5.93-5.37x3.73","GIA",NA,5.93,5.37,3.73,"$5,233.00","https://diamondsdirect.com/cushion-1-01-g-vs1-125185/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110922/images/118726/NY223235-4__60597.1675335312.220.290.jpg?c=1",5233
"sku_135835 ","Round",1.01,"SI1","H","Excellent","Very Good","None","6.20-6.24x4.00","GIA","Very Good",6.2,6.24,4,"$5,259.00","https://diamondsdirect.com/round-1-01-h-si1-135835/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/121587/images/130420/220906-178__89049.1675333007.220.290.jpg?c=1",5259
"sku_102849 ","Radiant",1.01,"SI1","E","Excellent","Excellent","Medium","6.30x4.98x3.33","GIA",NA,6.3,4.98,3.33,"$3,686.00","https://diamondsdirect.com/radiant-1-01-e-si1-102849/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/75743/images/79085/220529-237__63929.1675333705.220.290.jpg?c=1",3686
"sku_107095 ","Cushion",1.01,"SI1","E","Excellent","Very Good","Strong","6.19x5.30x3.60","GIA",NA,6.19,5.3,3.6,"$3,116.00","https://diamondsdirect.com/cushion-1-01-e-si1-107095/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79954/images/83288/220376-179__28435.1675331238.220.290.jpg?c=1",3116
"sku_157301 ","Oval",0.5,"SI1","D","Excellent","Very Good","None","6.06x4.44x2.77","GIA",NA,6.06,4.44,2.77,"$1,238.00","https://diamondsdirect.com/oval-0-5-d-si1-157301/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/145153/images/158598/230030-107__48097.1676961493.220.290.jpg?c=1",1238
"sku_150817 ","Round",0.5,"VVS2","G","Excellent","Excellent","None","5.10-5.14x3.15","GIA","Excellent",5.1,5.14,3.15,"$2,092.00","https://diamondsdirect.com/round-0-5-g-vvs2-150817/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/138466/images/150436/223625-622__88582.1674893786.220.290.jpg?c=1",2092
"sku_134387 ","Round",1.01,"VS2","E","Excellent","Excellent","Medium","6.43-6.44x3.97","GIA","Excellent",6.43,6.44,3.97,"$7,806.00","https://diamondsdirect.com/round-1-01-e-vs2-134387/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/119989/images/128410/220858-153__21226.1675334785.220.290.jpg?c=1",7806
"sku_81166 ","Round",1.01,"VS1","G","Excellent","Excellent","Faint","6.37-6.41x4.00","GIA","Excellent",6.37,6.41,4,"$8,185.00","https://diamondsdirect.com/round-1-01-g-vs1-81166/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/79473/images/82813/220758-166__03608.1675323512.220.290.jpg?c=1",8185
"sku_133560 ","Oval",1.01,"VVS1","D","Excellent","Very Good","Strong","8.19x5.46x3.43","GIA",NA,8.19,5.46,3.43,"$8,414.00","https://diamondsdirect.com/oval-1-01-d-vvs1-133560/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/119194/images/127445/221310-66__42420.1675328288.220.290.jpg?c=1",8414
"sku_107348 ","Cushion",1.01,"SI1","K","Excellent","Excellent","Medium","6.10x5.29x3.59","GIA",NA,6.1,5.29,3.59,"$1,709.00","https://diamondsdirect.com/cushion-1-01-k-si1-107348/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/81887/images/85221/220552-201__36307.1675331254.220.290.jpg?c=1",1709
"sku_102850 ","Radiant",1.01,"SI1","E","Excellent","Excellent","Strong","6.21x4.96x3.40","GIA",NA,6.21,4.96,3.4,"$3,582.00","https://diamondsdirect.com/radiant-1-01-e-si1-102850/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/95610/images/98880/220485-93__61916.1675333168.220.290.jpg?c=1",3582
"sku_130513 ","Heart",1.01,"VS1","G","Excellent","Excellent","Medium","6.15x6.76x4.07","GIA",NA,6.15,6.76,4.07,"$4,815.00","https://diamondsdirect.com/heart-1-01-g-vs1-130513/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/116401/images/124487/220886-488__40921.1675333972.220.290.jpg?c=1",4815
"sku_113856 ","Radiant",1.01,"VS1","G","Excellent","Excellent","None","6.46x5.15x3.21","GIA",NA,6.46,5.15,3.21,"$5,421.00","https://diamondsdirect.com/radiant-1-01-g-vs1-113856/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/105054/images/111060/220691-95__52376.1675334689.220.290.jpg?c=1",5421
"sku_132918 ","Oval",1.01,"VVS1","D","Excellent","Excellent","Medium","8.32x5.42x3.43","GIA",NA,8.32,5.42,3.43,"$9,454.00","https://diamondsdirect.com/oval-1-01-d-vvs1-132918/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/118348/images/126522/220843-290__73014.1675333394.220.290.jpg?c=1",9454
"sku_124906 ","Cushion",1.01,"SI2","G","Excellent","Excellent","None","5.84x5.42x3.76","GIA",NA,5.84,5.42,3.76,"$2,729.00","https://diamondsdirect.com/cushion-1-01-g-si2-124906/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110648/images/118452/220835-270__16646.1675330990.220.290.jpg?c=1",2729
"sku_85796 ","Pear",0.5,"VVS1","E","Very Good","Very Good","Faint","6.66x4.32x2.76","GIA",NA,6.66,4.32,2.76,"$1,570.00","https://diamondsdirect.com/pear-0-5-e-vvs1-85796/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/84707/images/88040/220730-420__74695.1675059196.220.290.jpg?c=1",1570
"sku_95075 ","Oval",1.01,"SI1","D","Excellent","Very Good","None","7.74x5.47x3.50","GIA",NA,7.74,5.47,3.5,"$5,266.00","https://diamondsdirect.com/oval-1-01-d-si1-95075/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/68039/images/71423/220496-78__07374.1675318117.220.290.jpg?c=1",5266
"sku_102976 ","Radiant",1.01,"SI2","I","Excellent","Excellent","None","6.39x5.10x3.27","GIA",NA,6.39,5.1,3.27,"$2,330.00","https://diamondsdirect.com/radiant-1-01-i-si2-102976/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/96153/images/99423/220054-478__43760.1675326472.220.290.jpg?c=1",2330
"sku_129782 ","Oval",1.01,"SI1","K","Excellent","Excellent","Faint","8.30x5.46x3.36","GIA",NA,8.3,5.46,3.36,"$2,611.00","https://diamondsdirect.com/oval-1-01-k-si1-129782/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/115202/images/123287/220888-32__39848.1675333576.220.290.jpg?c=1",2611
"sku_88251 ","Pear",1.01,"VVS2","J","Excellent","Very Good","None","8.79x5.49x3.31","GIA",NA,8.79,5.49,3.31,"$3,596.00","https://diamondsdirect.com/pear-1-01-j-vvs2-88251/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/87025/images/90342/220554-312__78989.1675335314.220.290.jpg?c=1",3596
"sku_137417 ","Radiant",1.01,"VS2","FALSE","Excellent","Very Good","None","6.14x4.97x3.51","GIA",NA,6.14,4.97,3.51,"$4,516.00","https://diamondsdirect.com/radiant-1-01-f-vs2-137417/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122922/images/131755/223596-105__63931.1675334332.220.290.jpg?c=1",4516
"sku_102995 ","Radiant",1.01,"VS1","J","Excellent","Excellent","Strong","6.38x5.10x3.47","GIA",NA,6.38,5.1,3.47,"$2,371.00","https://diamondsdirect.com/radiant-1-01-j-vs1-102995/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/95744/images/99011/220520-36__73863.1675330565.220.290.jpg?c=1",2371
"sku_132165 ","Oval",1.01,"VVS1","D","Excellent","Excellent","Strong","7.83x5.47x3.49","GIA",NA,7.83,5.47,3.49,"$8,715.00","https://diamondsdirect.com/oval-1-01-d-vvs1-132165/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/117743/images/125917/220843-323__60801.1675319962.220.290.jpg?c=1",8715
"sku_107264 ","Cushion",1.01,"SI2","H","Excellent","Excellent","None","5.62x5.54x3.86","GIA",NA,5.62,5.54,3.86,"$3,177.00","https://diamondsdirect.com/cushion-1-01-h-si2-107264/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99816/images/103061/220389-126__98203.1675334996.220.290.jpg?c=1",3177
"sku_81015 ","Round",1.01,"SI2","E","Excellent","Excellent","Faint","6.45-6.48x3.93","GIA","Excellent",6.45,6.48,3.93,"$4,606.00","https://diamondsdirect.com/round-1-01-e-si2-81015/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/78330/images/81665/220530-93__58025.1675322599.220.290.jpg?c=1",4606
"sku_134413 ","Oval",1.01,"SI2","D","Excellent","Excellent","None","7.53x5.62x3.59","GIA",NA,7.53,5.62,3.59,"$4,620.00","https://diamondsdirect.com/oval-1-01-d-si2-134413/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/119997/images/128418/220851-532__10905.1675328021.220.290.jpg?c=1",4620
"sku_151475 ","Marquise",0.5,"VS2","D","Excellent","Very Good","None","8.12x4.23x2.54","GIA",NA,8.12,4.23,2.54,"$1,782.00","https://diamondsdirect.com/marquise-0-5-d-vs2-151475/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139157/images/151126/221387-273__43753.1675077730.220.290.jpg?c=1",1782
"sku_67115 ","Cushion",1.01,"VS2","I","Excellent","Excellent","Medium","6.11x5.38x3.71","GIA",NA,6.11,5.38,3.71,"$2,758.00","https://diamondsdirect.com/cushion-1-01-i-vs2-67115/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/58923/images/62358/220653-122__68089.1675331558.220.290.jpg?c=1",2758
"sku_67046 ","Cushion",1.01,"VVS2","FALSE","Very Good","Excellent","Medium","5.93x5.55x3.79","GIA",NA,5.93,5.55,3.79,"$4,904.00","https://diamondsdirect.com/cushion-1-01-f-vvs2-67046/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/58856/images/62291/220432-20__22096.1675334651.220.290.jpg?c=1",4904
"sku_107274 ","Cushion",1.01,"VS1","I","Excellent","Excellent","None","6.10x5.21x3.63","GIA",NA,6.1,5.21,3.63,"$2,895.00","https://diamondsdirect.com/cushion-1-01-i-vs1-107274/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80933/images/84266/220485-174__23580.1675327113.220.290.jpg?c=1",2895
"sku_111216 ","Oval",1.01,"FL/IF","FALSE","Excellent","Very Good","None","8.47x5.46x3.34","GIA",NA,8.47,5.46,3.34,"$9,288.00","https://diamondsdirect.com/oval-1-01-f-if-111216/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/102427/images/108006/223490-445__07815.1675331193.220.290.jpg?c=1",9288
"sku_130894 ","Cushion",1.01,"SI2","FALSE","Excellent","Very Good","None","5.76x5.75x3.94","GIA",NA,5.76,5.75,3.94,"$2,744.00","https://diamondsdirect.com/cushion-1-01-f-si2-130894/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/116533/images/124692/220804-859__36747.1675334749.220.290.jpg?c=1",2744
"sku_131223 ","Pear",1.01,"VS1","J","Excellent","Excellent","Faint","8.37x5.51x3.46","GIA",NA,8.37,5.51,3.46,"$3,564.00","https://diamondsdirect.com/pear-1-01-j-vs1-131223/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/117000/images/125159/221311-109__31310.1675330942.220.290.jpg?c=1",3564
"sku_103035 ","Radiant",1.01,"VS2","D","Excellent","Very Good","Faint","6.06x4.93x3.44","GIA",NA,6.06,4.93,3.44,"$4,455.00","https://diamondsdirect.com/radiant-1-01-d-vs2-103035/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/75717/images/79059/220625-94__70807.1675334110.220.290.jpg?c=1",4455
"sku_67058 ","Cushion",1.01,"VS1","FALSE","Excellent","Excellent","Medium","6.14x5.48x3.71","GIA",NA,6.14,5.48,3.71,"$4,400.00","https://diamondsdirect.com/cushion-1-01-f-vs1-67058/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/58790/images/62226/221179-184__40726.1675327566.220.290.jpg?c=1",4400
"sku_151499 ","Marquise",0.5,"SI1","D","Excellent","Excellent","None","8.72x4.14x2.33","GIA",NA,8.72,4.14,2.33,"$1,506.00","https://diamondsdirect.com/marquise-0-5-d-si1-151499/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139154/images/151123/224036-338__47407.1675077725.220.290.jpg?c=1",1506
"sku_95082 ","Oval",1.01,"SI2","D","Excellent","Excellent","Faint","8.26x5.48x3.34","GIA",NA,8.26,5.48,3.34,"$4,392.00","https://diamondsdirect.com/oval-1-01-d-si2-95082/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/92863/images/96147/220630-54__47545.1675331302.220.290.jpg?c=1",4392
"sku_102863 ","Radiant",1.01,"VS1","FALSE","Excellent","Excellent","None","6.68x4.76x3.18","GIA",NA,6.68,4.76,3.18,"$5,690.00","https://diamondsdirect.com/radiant-1-01-f-vs1-102863/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/97854/images/101114/220477-60__44633.1675321462.220.290.jpg?c=1",5690
"sku_88255 ","Pear",1.01,"VS2","J","Excellent","Excellent","None","8.84x5.51x3.31","GIA",NA,8.84,5.51,3.31,"$3,603.00","https://diamondsdirect.com/pear-1-01-j-vs2-88255/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/87845/images/91163/220794-98__60074.1675326618.220.290.jpg?c=1",3603
"sku_125184 ","Cushion",1.01,"VS1","G","Excellent","Excellent","Faint","5.81-5.37x3.75","GIA",NA,5.81,5.37,3.75,"$4,990.00","https://diamondsdirect.com/cushion-1-01-g-vs1-125184/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110917/images/118721/NY210576-273__84173.1675326809.220.290.jpg?c=1",4990
"sku_134184 ","Cushion",1.01,"VVS2","I","Excellent","Excellent","None","5.99x5.42x3.72","GIA",NA,5.99,5.42,3.72,"$3,647.00","https://diamondsdirect.com/cushion-1-01-i-vvs2-134184/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/119791/images/128212/220829-153__86844.1675331712.220.290.jpg?c=1",3647
"sku_123162 ","Cushion",1.01,"VS2","I","Excellent","Excellent","None","5.71-5.49x3.76","GIA",NA,5.71,5.49,3.76,"$2,945.00","https://diamondsdirect.com/cushion-1-01-i-vs2-123162/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/108899/images/116379/220843-309__20201.1675333423.220.290.jpg?c=1",2945
"sku_113920 ","Cushion",1.01,"VS1","J","Excellent","Excellent","None","5.69x5.62x3.85","GIA",NA,5.69,5.62,3.85,"$2,861.00","https://diamondsdirect.com/cushion-1-01-j-vs1-113920/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/105191/images/111284/220758-33__77545.1675334216.220.290.jpg?c=1",2861
"sku_107263 ","Cushion",1.01,"SI2","H","Excellent","Very Good","None","6.12x5.33x3.62","GIA",NA,6.12,5.33,3.62,"$2,657.00","https://diamondsdirect.com/cushion-1-01-h-si2-107263/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80481/images/83815/220489-200__67025.1675334169.220.290.jpg?c=1",2657
"sku_125187 ","Cushion",1.01,"VS2","H","Excellent","Very Good","Faint","5.53-5.51x3.83","GIA",NA,5.53,5.51,3.83,"$4,180.00","https://diamondsdirect.com/cushion-1-01-h-vs2-125187/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/110925/images/118729/NY223236-7__67350.1675333437.220.290.jpg?c=1",4180
"sku_107196 ","Cushion",1.01,"SI1","G","Excellent","Excellent","None","5.67x5.52x3.84","GIA",NA,5.67,5.52,3.84,"$2,992.00","https://diamondsdirect.com/cushion-1-01-g-si1-107196/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80094/images/83429/220485-190__12119.1675327016.220.290.jpg?c=1",2992
"sku_151471 ","Pear",0.5,"FL/IF","D","Excellent","Very Good","None","6.78x4.42x2.78","GIA",NA,6.78,4.42,2.78,"$2,098.00","https://diamondsdirect.com/pear-0-5-d-if-151471/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139136/images/151105/225127-889__34172.1675077638.220.290.jpg?c=1",2098
"sku_133576 ","Oval",1.01,"SI1","D","Excellent","Very Good","Strong","7.36x5.53x3.56","GIA",NA,7.36,5.53,3.56,"$4,006.00","https://diamondsdirect.com/oval-1-01-d-si1-133576/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/119173/images/127424/220886-532__32014.1675333871.220.290.jpg?c=1",4006
"sku_131486 ","Round",1.01,"SI1","I","Excellent","Excellent","None","6.39-6.44X3.95","GIA","Excellent",6.39,NA,NA,"$5,469.00","https://diamondsdirect.com/round-1-01-i-si1-131486/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/117083/images/125242/NY100006-277__27724.1675326678.220.290.jpg?c=1",5469
"sku_128702 ","Round",1.01,"SI1","G","Excellent","Excellent","Medium","6.35-6.39x3.99","GIA","Excellent",6.35,6.39,3.99,"$5,718.00","https://diamondsdirect.com/round-1-01-g-si2-128702/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/114343/images/122428/220651-55__10940.1675332223.220.290.jpg?c=1",5718
"sku_94931 ","Oval",1.01,"VVS2","FALSE","Very Good","Excellent","Medium","8.03x5.53x3.44","GIA",NA,8.03,5.53,3.44,"$7,592.00","https://diamondsdirect.com/oval-1-01-f-vvs2-94931/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/67881/images/71265/220773-263__67509.1675333917.220.290.jpg?c=1",7592
"sku_102838 ","Radiant",1.01,"VS1","E","Excellent","Excellent","None","6.35x4.94x3.33","GIA",NA,6.35,4.94,3.33,"$5,355.00","https://diamondsdirect.com/radiant-1-01-e-vs1-102838/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/95583/images/98853/220734-411__49665.1675331138.220.290.jpg?c=1",5355
"sku_138384 ","Marquise",1.01,"VS2","I","Excellent","Very Good","None","9.61x5.29x3.34","GIA",NA,9.61,5.29,3.34,"$5,041.00","https://diamondsdirect.com/marquise-1-01-i-vs2-138384/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/124073/images/132906/220941-44__15117.1675335081.220.290.jpg?c=1",5041
"sku_133302 ","Cushion",1.01,"VS1","K","Excellent","Excellent","Faint","6.58x5.35x3.50","GIA",NA,6.58,5.35,3.5,"$2,394.00","https://diamondsdirect.com/cushion-1-01-k-vs1-133302/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/118839/images/127013/221332-63__49308.1675331556.220.290.jpg?c=1",2394
"sku_135827 ","Round",1.01,"SI2","J","Excellent","Excellent","None","6.38-6.42x4.00","GIA","Excellent",6.38,6.42,4,"$4,670.00","https://diamondsdirect.com/round-1-01-j-si2-135827/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/121148/images/129981/NY100008-44__93471.1675325569.220.290.jpg?c=1",4670
"sku_102846 ","Radiant",1.01,"VS2","E","Excellent","Excellent","None","6.16x4.92x3.42","GIA",NA,6.16,4.92,3.42,"$4,884.00","https://diamondsdirect.com/radiant-1-01-e-vs2-102846/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/96447/images/99714/220534-73__82620.1675333374.220.290.jpg?c=1",4884
"sku_151445 ","Round",0.5,"VS2","H","Excellent","Excellent","None","5.03-5.06x3.17","GIA","Excellent",5.03,5.06,3.17,"$1,852.00","https://diamondsdirect.com/round-0-5-h-vs2-151445/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/139115/images/151084/223625-1336__14868.1675077463.220.290.jpg?c=1",1852
"sku_107178 ","Cushion",1.01,"VS2","G","Excellent","Excellent","Faint","6.29x5.26x3.57","GIA",NA,6.29,5.26,3.57,"$3,508.00","https://diamondsdirect.com/cushion-1-01-g-vs2-107178/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/99868/images/103113/220485-187__67953.1675333272.220.290.jpg?c=1",3508
"sku_133061 ","Cushion",1.01,"SI2","G","Excellent","Very Good","None","6.18x5.31x3.61","GIA",NA,6.18,5.31,3.61,"$2,842.00","https://diamondsdirect.com/cushion-1-01-g-si2-133061/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/118691/images/126865/221335-209__16824.1675334461.220.290.jpg?c=1",2842
"sku_81550 ","Round",1.01,"SI2","I","Excellent","Excellent","Faint","6.39-6.43x3.99","GIA","Excellent",6.39,6.43,3.99,"$3,680.00","https://diamondsdirect.com/round-1-01-i-si2-81550/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/80712/images/84046/220356-96__97953.1675332878.220.290.jpg?c=1",3680
"sku_138308 ","Oval",1.01,"VS1","FALSE","Excellent","Excellent","Medium","8.33x5.47x3.43","GIA",NA,8.33,5.47,3.43,"$7,435.00","https://diamondsdirect.com/oval-1-01-f-vs1-138308/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/123712/images/132545/225103-448__96847.1675333826.220.290.jpg?c=1",7435
"sku_113594 ","Radiant",1.01,"VS1","E","Excellent","Excellent","Faint","6.31x5.00x3.43","GIA",NA,6.31,5,3.43,"$5,186.00","https://diamondsdirect.com/radiant-1-01-e-vs1-113594/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/104802/images/110808/223446-566__85306.1675335478.220.290.jpg?c=1",5186
"sku_136544 ","Oval",1.01,"SI2","I","Excellent","Excellent","None","8.32-5.47x3.27","GIA",NA,8.32,5.47,3.27,"$4,137.00","https://diamondsdirect.com/oval-1-01-i-si2-136544/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/122517/images/131350/NY100006-139__55649.1675334698.220.290.jpg?c=1",4137
"sku_127488 ","Round",1.01,"VS1","I","Excellent","Excellent","Medium","6.50-6.54x3.86","GIA","Excellent",6.5,6.54,3.86,"$5,852.00","https://diamondsdirect.com/round-1-01-i-vs1-127488/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/113190/images/121272/220843-78__79255.1675333812.220.290.jpg?c=1",5852
"sku_131474 ","Round",1.01,"SI2","G","Excellent","Excellent","Strong","6.36-6.41X4.01","GIA","Excellent",6.36,NA,NA,"$4,622.00","https://diamondsdirect.com/round-1-01-g-si2-131474/?c_id=149","https://cdn11.bigcommerce.com/s-2ugu70me6s/products/117079/images/125238/NY100006-172__81984.1675323346.220.290.jpg?c=1",4622
